Time(s),Theta_MATLAB,Omega_MATLAB,Theta_CPP,Omega_CPP,Theta_IKF,Omega_IKF,Theta_Hybrid,Omega_Hybrid,CycleTime_us
3.146000,1.586910,-1.858170,1.586742,-1.917473,1.586910,-1.858751,1.586742,-1.917473,9.000000
3.147000,1.585052,-1.858352,1.584884,-1.917667,1.585052,-1.858933,1.584884,-1.917667,9.000000
3.148000,1.583194,-1.858511,1.583025,-1.917839,1.583193,-1.859092,1.583025,-1.917839,9.000000
3.149000,1.581335,-1.858648,1.581166,-1.917988,1.581335,-1.859229,1.581166,-1.917988,9.000000
3.150000,1.579476,-1.858762,1.579308,-1.918115,1.579476,-1.859344,1.579308,-1.918115,74.000000
3.151000,1.577618,-1.858855,1.577449,-1.918219,1.577617,-1.859437,1.577449,-1.918219,437.000000
3.152000,1.575759,-1.858925,1.575590,-1.918302,1.575758,-1.859507,1.575590,-1.918302,44854.000000
3.153000,1.573900,-1.858973,1.573731,-1.918361,1.573899,-1.859555,1.573731,-1.918361,9.000000
3.154000,1.572041,-1.858999,1.571872,-1.918399,1.572040,-1.859582,1.571872,-1.918399,9.000000
3.155000,1.570182,-1.859003,1.570013,-1.918414,1.570181,-1.859586,1.570013,-1.918414,10.000000
3.156000,1.568323,-1.858984,1.568154,-1.918406,1.568322,-1.859567,1.568154,-1.918406,16.000000
3.157000,1.566464,-1.858944,1.566295,-1.918377,1.566463,-1.859527,1.566295,-1.918377,9.000000
3.158000,1.564605,-1.858881,1.564436,-1.918325,1.564605,-1.859464,1.564436,-1.918325,16.000000
3.159000,1.562746,-1.858796,1.562577,-1.918250,1.562746,-1.859380,1.562577,-1.918250,11.000000
3.160000,1.560887,-1.858689,1.560718,-1.918153,1.560887,-1.859273,1.560718,-1.918153,16.000000
3.161000,1.559029,-1.858560,1.558860,-1.918034,1.559028,-1.859144,1.558860,-1.918034,9.000000
3.162000,1.557170,-1.858408,1.557001,-1.917892,1.557170,-1.858992,1.557001,-1.917892,20.000000
3.163000,1.555312,-1.858234,1.555143,-1.917728,1.555312,-1.858819,1.555143,-1.917728,67.000000
3.164000,1.553454,-1.858038,1.553285,-1.917542,1.553453,-1.858623,1.553285,-1.917542,19.000000
3.165000,1.551596,-1.857820,1.551427,-1.917333,1.551595,-1.858405,1.551427,-1.917333,10.000000
3.166000,1.549738,-1.857580,1.549569,-1.917102,1.549738,-1.858165,1.549569,-1.917102,9.000000
3.167000,1.547881,-1.857318,1.547711,-1.916848,1.547880,-1.857903,1.547711,-1.916848,9.000000
3.168000,1.546023,-1.857033,1.545854,-1.916572,1.546023,-1.857619,1.545854,-1.916572,9.000000
3.169000,1.544167,-1.856727,1.543997,-1.916274,1.544166,-1.857312,1.543997,-1.916274,9.000000
3.170000,1.542310,-1.856398,1.542141,-1.915953,1.542310,-1.856984,1.542141,-1.915953,9.000000
3.171000,1.540454,-1.856047,1.540285,-1.915610,1.540453,-1.856633,1.540285,-1.915610,9.000000
3.172000,1.538598,-1.855674,1.538429,-1.915245,1.538598,-1.856260,1.538429,-1.915245,10.000000
3.173000,1.536742,-1.855278,1.536573,-1.914857,1.536742,-1.855865,1.536573,-1.914857,9.000000
3.174000,1.534887,-1.854861,1.534718,-1.914447,1.534887,-1.855448,1.534718,-1.914447,9.000000
3.175000,1.533033,-1.854421,1.532863,-1.914015,1.533032,-1.855008,1.532863,-1.914015,9.000000
3.176000,1.531179,-1.853960,1.531009,-1.913560,1.531178,-1.854547,1.531009,-1.913560,9.000000
3.177000,1.529325,-1.853476,1.529155,-1.913083,1.529324,-1.854063,1.529155,-1.913083,9.000000
3.178000,1.527472,-1.852970,1.527302,-1.912583,1.527471,-1.853558,1.527302,-1.912583,9.000000
3.179000,1.525619,-1.852442,1.525449,-1.912062,1.525619,-1.853030,1.525449,-1.912062,9.000000
3.180000,1.523767,-1.851892,1.523597,-1.911518,1.523766,-1.852480,1.523597,-1.911518,9.000000
3.181000,1.521915,-1.851320,1.521746,-1.910952,1.521915,-1.851908,1.521746,-1.910952,9.000000
3.182000,1.520064,-1.850726,1.519895,-1.910363,1.520064,-1.851314,1.519895,-1.910363,9.000000
3.183000,1.518214,-1.850110,1.518044,-1.909752,1.518213,-1.850698,1.518044,-1.909752,9.000000
3.184000,1.516364,-1.849471,1.516194,-1.909119,1.516364,-1.850060,1.516194,-1.909119,9.000000
3.185000,1.514515,-1.848811,1.514345,-1.908464,1.514514,-1.849400,1.514345,-1.908464,9.000000
3.186000,1.512666,-1.848129,1.512497,-1.907787,1.512666,-1.848717,1.512497,-1.907787,9.000000
3.187000,1.510818,-1.847424,1.510649,-1.907087,1.510818,-1.848013,1.510649,-1.907087,9.000000
3.188000,1.508971,-1.846698,1.508802,-1.906365,1.508971,-1.847287,1.508802,-1.906365,9.000000
3.189000,1.507125,-1.845950,1.506956,-1.905621,1.507125,-1.846539,1.506956,-1.905621,9.000000
3.190000,1.505279,-1.845179,1.505110,-1.904855,1.505279,-1.845768,1.505110,-1.904855,9.000000
3.191000,1.503435,-1.844387,1.503265,-1.904066,1.503434,-1.844976,1.503265,-1.904066,9.000000
3.192000,1.501591,-1.843573,1.501421,-1.903255,1.501590,-1.844162,1.501421,-1.903255,9.000000
3.193000,1.499748,-1.842736,1.499578,-1.902423,1.499747,-1.843326,1.499578,-1.902423,9.000000
3.194000,1.497905,-1.841878,1.497736,-1.901568,1.497905,-1.842468,1.497736,-1.901568,9.000000
3.195000,1.496064,-1.840998,1.495894,-1.900690,1.496064,-1.841588,1.495894,-1.900690,9.000000
3.196000,1.494223,-1.840096,1.494054,-1.899791,1.494223,-1.840686,1.494054,-1.899791,45596.000000
3.197000,1.492384,-1.839172,1.492214,-1.898870,1.492383,-1.839762,1.492214,-1.898870,42.000000
3.198000,1.490545,-1.838226,1.490375,-1.897926,1.490545,-1.838816,1.490375,-1.897926,23.000000
3.199000,1.488707,-1.837258,1.488538,-1.896961,1.488707,-1.837849,1.488538,-1.896961,23.000000
3.200000,1.486870,-1.836269,1.486701,-1.895973,1.486870,-1.836859,1.486701,-1.895973,23.000000
3.201000,1.485035,-1.835257,1.484865,-1.894964,1.485034,-1.835848,1.484865,-1.894964,24.000000
3.202000,1.483200,-1.834224,1.483030,-1.893932,1.483200,-1.834815,1.483030,-1.893932,23.000000
3.203000,1.481366,-1.833169,1.481197,-1.892878,1.481366,-1.833760,1.481197,-1.892878,23.000000
3.204000,1.479534,-1.832092,1.479364,-1.891803,1.479533,-1.832683,1.479364,-1.891803,23.000000
3.205000,1.477702,-1.830993,1.477532,-1.890705,1.477702,-1.831584,1.477532,-1.890705,23.000000
3.206000,1.475872,-1.829873,1.475702,-1.889585,1.475871,-1.830464,1.475702,-1.889585,23.000000
3.207000,1.474042,-1.828731,1.473873,-1.888444,1.474042,-1.829322,1.473873,-1.888444,22.000000
3.208000,1.472214,-1.827567,1.472045,-1.887280,1.472214,-1.828158,1.472045,-1.887280,25.000000
3.209000,1.470387,-1.826381,1.470218,-1.886095,1.470387,-1.826973,1.470218,-1.886095,24.000000
3.210000,1.468561,-1.825174,1.468392,-1.884887,1.468561,-1.825765,1.468392,-1.884887,23.000000
3.211000,1.466737,-1.823945,1.466567,-1.883658,1.466737,-1.824536,1.466567,-1.883658,23.000000
3.212000,1.464914,-1.822694,1.464744,-1.882407,1.464913,-1.823286,1.464744,-1.882407,23.000000
3.213000,1.463091,-1.821422,1.462922,-1.881134,1.463091,-1.822014,1.462922,-1.881134,23.000000
3.214000,1.461271,-1.820128,1.461101,-1.879839,1.461270,-1.820720,1.461101,-1.879839,23.000000
3.215000,1.459451,-1.818812,1.459282,-1.878523,1.459451,-1.819404,1.459282,-1.878523,23.000000
3.216000,1.457633,-1.817475,1.457463,-1.877184,1.457633,-1.818067,1.457463,-1.877184,22.000000
3.217000,1.455816,-1.816116,1.455647,-1.875824,1.455816,-1.816709,1.455647,-1.875824,22.000000
3.218000,1.454001,-1.814736,1.453831,-1.874443,1.454001,-1.815329,1.453831,-1.874443,24.000000
3.219000,1.452187,-1.813334,1.452017,-1.873039,1.452187,-1.813927,1.452017,-1.873039,22.000000
3.220000,1.450374,-1.811911,1.450205,-1.871614,1.450374,-1.812504,1.450205,-1.871614,22.000000
3.221000,1.448563,-1.810466,1.448393,-1.870167,1.448563,-1.811059,1.448393,-1.870167,23.000000
3.222000,1.446753,-1.809000,1.446584,-1.868698,1.446753,-1.809593,1.446584,-1.868698,22.000000
3.223000,1.444945,-1.807512,1.444775,-1.867208,1.444945,-1.808105,1.444775,-1.867208,22.000000
3.224000,1.443138,-1.806003,1.442969,-1.865696,1.443138,-1.806596,1.442969,-1.865696,23.000000
3.225000,1.441333,-1.804473,1.441163,-1.864163,1.441333,-1.805066,1.441163,-1.864163,22.000000
3.226000,1.439529,-1.802921,1.439360,-1.862608,1.439529,-1.803514,1.439360,-1.862608,23.000000
3.227000,1.437727,-1.801347,1.437558,-1.861031,1.437727,-1.801941,1.437558,-1.861031,22.000000
3.228000,1.435927,-1.799753,1.435757,-1.859433,1.435926,-1.800346,1.435757,-1.859433,23.000000
3.229000,1.434128,-1.798137,1.433958,-1.857813,1.434127,-1.798730,1.433958,-1.857813,50.000000
3.230000,1.432330,-1.796500,1.432161,-1.856172,1.432330,-1.797093,1.432161,-1.856172,25.000000
3.231000,1.430535,-1.794841,1.430365,-1.854510,1.430534,-1.795435,1.430365,-1.854510,22.000000
3.232000,1.428741,-1.793162,1.428571,-1.852826,1.428740,-1.793756,1.428571,-1.852826,23.000000
3.233000,1.426948,-1.791461,1.426779,-1.851121,1.426948,-1.792055,1.426779,-1.851121,23.000000
3.234000,1.425158,-1.789739,1.424988,-1.849394,1.425157,-1.790333,1.424988,-1.849394,23.000000
3.235000,1.423369,-1.787996,1.423199,-1.847646,1.423369,-1.788590,1.423199,-1.847646,23.000000
3.236000,1.421582,-1.786231,1.421412,-1.845877,1.421581,-1.786825,1.421412,-1.845877,29.000000
3.237000,1.419796,-1.784446,1.419627,-1.844086,1.419796,-1.785040,1.419627,-1.844086,23.000000
3.238000,1.418013,-1.782640,1.417844,-1.842274,1.418013,-1.783234,1.417844,-1.842274,22.000000
3.239000,1.416231,-1.780812,1.416062,-1.840441,1.416231,-1.781406,1.416062,-1.840441,22.000000
3.240000,1.414451,-1.778963,1.414282,-1.838587,1.414451,-1.779558,1.414282,-1.838587,23.000000
3.241000,1.412673,-1.777094,1.412504,-1.836711,1.412673,-1.777688,1.412504,-1.836711,24.000000
3.242000,1.410897,-1.775203,1.410728,-1.834814,1.410897,-1.775797,1.410728,-1.834814,211.000000
3.243000,1.409123,-1.773292,1.408954,-1.832897,1.409123,-1.773886,1.408954,-1.832897,679.000000
3.244000,1.407351,-1.771359,1.407181,-1.830958,1.407350,-1.771954,1.407181,-1.830958,34.000000
3.245000,1.405580,-1.769406,1.405411,-1.828998,1.405580,-1.770000,1.405411,-1.828998,43746.000000
3.246000,1.403812,-1.767432,1.403643,-1.827017,1.403811,-1.768026,1.403643,-1.827017,15.000000
3.247000,1.402045,-1.765437,1.401876,-1.825015,1.402045,-1.766031,1.401876,-1.825015,14.000000
3.248000,1.400281,-1.763421,1.400112,-1.822992,1.400281,-1.764015,1.400112,-1.822992,14.000000
3.249000,1.398518,-1.761384,1.398349,-1.820948,1.398518,-1.761979,1.398349,-1.820948,14.000000
3.250000,1.396758,-1.759327,1.396589,-1.818883,1.396758,-1.759922,1.396589,-1.818883,14.000000
3.251000,1.395000,-1.757249,1.394831,-1.816797,1.394999,-1.757844,1.394831,-1.816797,14.000000
3.252000,1.393244,-1.755150,1.393075,-1.814690,1.393243,-1.755745,1.393075,-1.814690,14.000000
3.253000,1.391489,-1.753031,1.391320,-1.812563,1.391489,-1.753626,1.391320,-1.812563,14.000000
3.254000,1.389738,-1.750891,1.389569,-1.810415,1.389737,-1.751486,1.389569,-1.810415,14.000000
3.255000,1.387988,-1.748730,1.387819,-1.808246,1.387987,-1.749325,1.387819,-1.808246,14.000000
3.256000,1.386240,-1.746549,1.386071,-1.806056,1.386240,-1.747144,1.386071,-1.806056,14.000000
3.257000,1.384495,-1.744348,1.384326,-1.803845,1.384494,-1.744942,1.384326,-1.803845,14.000000
3.258000,1.382751,-1.742125,1.382582,-1.801614,1.382751,-1.742720,1.382582,-1.801614,14.000000
3.259000,1.381010,-1.739883,1.380842,-1.799362,1.381010,-1.740477,1.380842,-1.799362,14.000000
3.260000,1.379272,-1.737620,1.379103,-1.797090,1.379271,-1.738214,1.379103,-1.797090,14.000000
3.261000,1.377535,-1.735336,1.377366,-1.794797,1.377535,-1.735931,1.377366,-1.794797,14.000000
3.262000,1.375801,-1.733032,1.375632,-1.792484,1.375801,-1.733627,1.375632,-1.792484,14.000000
3.263000,1.374069,-1.730708,1.373900,-1.790150,1.374069,-1.731303,1.373900,-1.790150,14.000000
3.264000,1.372340,-1.728364,1.372171,-1.787795,1.372339,-1.728958,1.372171,-1.787795,14.000000
3.265000,1.370612,-1.725999,1.370444,-1.785420,1.370612,-1.726594,1.370444,-1.785420,14.000000
3.266000,1.368888,-1.723614,1.368719,-1.783025,1.368887,-1.724209,1.368719,-1.783025,14.000000
3.267000,1.367165,-1.721209,1.366997,-1.780609,1.367165,-1.721803,1.366997,-1.780609,14.000000
3.268000,1.365445,-1.718783,1.365277,-1.778173,1.365445,-1.719378,1.365277,-1.778173,16.000000
3.269000,1.363728,-1.716338,1.363559,-1.775717,1.363727,-1.716933,1.363559,-1.775717,14.000000
3.270000,1.362012,-1.713872,1.361844,-1.773241,1.362012,-1.714467,1.361844,-1.773241,14.000000
3.271000,1.360300,-1.711387,1.360131,-1.770744,1.360300,-1.711981,1.360131,-1.770744,14.000000
3.272000,1.358590,-1.708881,1.358421,-1.768227,1.358589,-1.709476,1.358421,-1.768227,14.000000
3.273000,1.356882,-1.706355,1.356714,-1.765690,1.356882,-1.706950,1.356714,-1.765690,14.000000
3.274000,1.355177,-1.703810,1.355009,-1.763133,1.355177,-1.704404,1.355009,-1.763133,15.000000
3.275000,1.353474,-1.701244,1.353306,-1.760556,1.353474,-1.701839,1.353306,-1.760556,14.000000
3.276000,1.351775,-1.698659,1.351606,-1.757958,1.351774,-1.699253,1.351606,-1.757958,14.000000
3.277000,1.350077,-1.696054,1.349909,-1.755341,1.350077,-1.696648,1.349909,-1.755341,14.000000
3.278000,1.348382,-1.693429,1.348214,-1.752704,1.348382,-1.694023,1.348214,-1.752704,14.000000
3.279000,1.346690,-1.690784,1.346522,-1.750047,1.346690,-1.691378,1.346522,-1.750047,14.000000
3.280000,1.345001,-1.688119,1.344833,-1.747370,1.345001,-1.688714,1.344833,-1.747370,14.000000
3.281000,1.343314,-1.685435,1.343146,-1.744673,1.343314,-1.686030,1.343146,-1.744673,15.000000
3.282000,1.341630,-1.682731,1.341462,-1.741956,1.341630,-1.683326,1.341462,-1.741956,14.000000
3.283000,1.339949,-1.680008,1.339781,-1.739220,1.339948,-1.680602,1.339781,-1.739220,14.000000
3.284000,1.338270,-1.677265,1.338102,-1.736463,1.338270,-1.677859,1.338102,-1.736463,14.000000
3.285000,1.336594,-1.674502,1.336426,-1.733688,1.336594,-1.675096,1.336426,-1.733688,14.000000
3.286000,1.334921,-1.671720,1.334753,-1.730892,1.334921,-1.672314,1.334753,-1.730892,14.000000
3.287000,1.333251,-1.668918,1.333083,-1.728077,1.333250,-1.669513,1.333083,-1.728077,15.000000
3.288000,1.331583,-1.666097,1.331415,-1.725242,1.331583,-1.666692,1.331415,-1.725242,50242.000000
3.289000,1.329918,-1.663257,1.329751,-1.722388,1.329918,-1.663851,1.329751,-1.722388,17.000000
3.290000,1.328257,-1.660397,1.328089,-1.719515,1.328256,-1.660991,1.328089,-1.719515,14.000000
3.291000,1.326598,-1.657518,1.326430,-1.716621,1.326597,-1.658112,1.326430,-1.716621,14.000000
3.292000,1.324942,-1.654620,1.324774,-1.713709,1.324941,-1.655214,1.324774,-1.713709,14.000000
3.293000,1.323288,-1.651702,1.323121,-1.710777,1.323288,-1.652296,1.323121,-1.710777,14.000000
3.294000,1.321638,-1.648766,1.321471,-1.707826,1.321638,-1.649360,1.321471,-1.707826,14.000000
3.295000,1.319991,-1.645810,1.319823,-1.704855,1.319991,-1.646404,1.319823,-1.704855,14.000000
3.296000,1.318347,-1.642835,1.318179,-1.701866,1.318346,-1.643429,1.318179,-1.701866,14.000000
3.297000,1.316705,-1.639841,1.316538,-1.698857,1.316705,-1.640435,1.316538,-1.698857,14.000000
3.298000,1.315067,-1.636828,1.314899,-1.695829,1.315067,-1.637422,1.314899,-1.695829,14.000000
3.299000,1.313432,-1.633796,1.313264,-1.692782,1.313431,-1.634390,1.313264,-1.692782,14.000000
3.300000,1.311799,-1.630745,1.311632,-1.689716,1.311799,-1.631339,1.311632,-1.689716,14.000000
3.301000,1.310170,-1.627675,1.310003,-1.686630,1.310170,-1.628269,1.310003,-1.686630,15.000000
3.302000,1.308544,-1.624587,1.308377,-1.683526,1.308544,-1.625180,1.308377,-1.683526,14.000000
3.303000,1.306921,-1.621479,1.306754,-1.680403,1.306921,-1.622073,1.306754,-1.680403,14.000000
3.304000,1.305301,-1.618353,1.305134,-1.677261,1.305301,-1.618947,1.305134,-1.677261,14.000000
3.305000,1.303684,-1.615208,1.303517,-1.674100,1.303684,-1.615802,1.303517,-1.674100,15.000000
3.306000,1.302071,-1.612045,1.301904,-1.670921,1.302070,-1.612638,1.301904,-1.670921,14.000000
3.307000,1.300460,-1.608863,1.300293,-1.667722,1.300460,-1.609456,1.300293,-1.667722,25.000000
3.308000,1.298853,-1.605662,1.298686,-1.664505,1.298853,-1.606255,1.298686,-1.664505,21.000000
3.309000,1.297249,-1.602443,1.297082,-1.661270,1.297249,-1.603036,1.297082,-1.661270,21.000000
3.310000,1.295648,-1.599205,1.295481,-1.658015,1.295648,-1.599798,1.295481,-1.658015,34.000000
3.311000,1.294050,-1.595949,1.293884,-1.654743,1.294050,-1.596542,1.293884,-1.654743,25.000000
3.312000,1.292456,-1.592674,1.292289,-1.651451,1.292456,-1.593267,1.292289,-1.651451,26.000000
3.313000,1.290865,-1.589381,1.290698,-1.648141,1.290865,-1.589974,1.290698,-1.648141,17.000000
3.314000,1.289277,-1.586070,1.289111,-1.644813,1.289277,-1.586663,1.289111,-1.644813,14.000000
3.315000,1.287693,-1.582740,1.287526,-1.641466,1.287693,-1.583333,1.287526,-1.641466,14.000000
3.316000,1.286112,-1.579393,1.285945,-1.638101,1.286112,-1.579985,1.285945,-1.638101,15.000000
3.317000,1.284534,-1.576027,1.284368,-1.634718,1.284534,-1.576619,1.284368,-1.634718,15.000000
3.318000,1.282960,-1.572643,1.282793,-1.631316,1.282960,-1.573235,1.282793,-1.631316,14.000000
3.319000,1.281389,-1.569240,1.281223,-1.627897,1.281389,-1.569833,1.281223,-1.627897,14.000000
3.320000,1.279821,-1.565820,1.279655,-1.624459,1.279821,-1.566413,1.279655,-1.624459,14.000000
3.321000,1.278257,-1.562382,1.278091,-1.621003,1.278257,-1.562974,1.278091,-1.621003,14.000000
3.322000,1.276697,-1.558926,1.276530,-1.617529,1.276696,-1.559518,1.276530,-1.617529,14.000000
3.323000,1.275139,-1.555452,1.274973,-1.614037,1.275139,-1.556044,1.274973,-1.614037,14.000000
3.324000,1.273586,-1.551960,1.273420,-1.610527,1.273585,-1.552552,1.273420,-1.610527,14.000000
3.325000,1.272036,-1.548450,1.271869,-1.606999,1.272035,-1.549042,1.271869,-1.606999,14.000000
3.326000,1.270489,-1.544923,1.270323,-1.603453,1.270489,-1.545515,1.270323,-1.603453,15.000000
3.327000,1.268946,-1.541378,1.268780,-1.599890,1.268945,-1.541970,1.268780,-1.599890,14.000000
3.328000,1.267406,-1.537815,1.267240,-1.596309,1.267406,-1.538407,1.267240,-1.596309,14.000000
3.329000,1.265870,-1.534235,1.265704,-1.592710,1.265870,-1.534826,1.265704,-1.592710,14.000000
3.330000,1.264338,-1.530637,1.264172,-1.589093,1.264337,-1.531228,1.264172,-1.589093,14.000000
3.331000,1.262809,-1.527021,1.262643,-1.585459,1.262809,-1.527613,1.262643,-1.585459,14.000000
3.332000,1.261284,-1.523388,1.261118,-1.581807,1.261283,-1.523980,1.261118,-1.581807,16.000000
3.333000,1.259762,-1.519738,1.259596,-1.578138,1.259762,-1.520329,1.259596,-1.578138,21.000000
3.334000,1.258244,-1.516070,1.258079,-1.574451,1.258244,-1.516661,1.258079,-1.574451,22.000000
3.335000,1.256730,-1.512385,1.256564,-1.570747,1.256730,-1.512976,1.256564,-1.570747,31.000000
3.336000,1.255219,-1.508683,1.255054,-1.567025,1.255219,-1.509274,1.255054,-1.567025,14.000000
3.337000,1.253713,-1.504964,1.253547,-1.563286,1.253712,-1.505554,1.253547,-1.563286,14.000000
3.338000,1.252209,-1.501227,1.252044,-1.559530,1.252209,-1.501818,1.252044,-1.559530,14.000000
3.339000,1.250710,-1.497473,1.250545,-1.555757,1.250710,-1.498064,1.250545,-1.555757,14.000000
3.340000,1.249215,-1.493702,1.249049,-1.551967,1.249214,-1.494293,1.249049,-1.551967,15.000000
3.341000,1.247723,-1.489915,1.247557,-1.548159,1.247722,-1.490505,1.247557,-1.548159,42604.000000
3.342000,1.246235,-1.486110,1.246070,-1.544335,1.246234,-1.486700,1.246070,-1.544335,16.000000
3.343000,1.244750,-1.482288,1.244585,-1.540493,1.244750,-1.482878,1.244585,-1.540493,14.000000
3.344000,1.243270,-1.478449,1.243105,-1.536635,1.243270,-1.479039,1.243105,-1.536635,14.000000
3.345000,1.241794,-1.474594,1.241629,-1.532759,1.241793,-1.475184,1.241629,-1.532759,14.000000
3.346000,1.240321,-1.470722,1.240156,-1.528867,1.240321,-1.471312,1.240156,-1.528867,14.000000
3.347000,1.238852,-1.466833,1.238687,-1.524958,1.238852,-1.467423,1.238687,-1.524958,14.000000
3.348000,1.237387,-1.462928,1.237222,-1.521032,1.237387,-1.463517,1.237222,-1.521032,14.000000
3.349000,1.235926,-1.459005,1.235762,-1.517090,1.235926,-1.459595,1.235762,-1.517090,14.000000
3.350000,1.234469,-1.455067,1.234305,-1.513131,1.234469,-1.455656,1.234305,-1.513131,14.000000
3.351000,1.233016,-1.451112,1.232852,-1.509155,1.233016,-1.451701,1.232852,-1.509155,14.000000
3.352000,1.231567,-1.447140,1.231402,-1.505163,1.231567,-1.447729,1.231402,-1.505163,14.000000
3.353000,1.230122,-1.443152,1.229957,-1.501155,1.230122,-1.443741,1.229957,-1.501155,14.000000
3.354000,1.228681,-1.439148,1.228516,-1.497130,1.228680,-1.439737,1.228516,-1.497130,14.000000
3.355000,1.227244,-1.435127,1.227079,-1.493088,1.227243,-1.435716,1.227079,-1.493088,14.000000
3.356000,1.225811,-1.431090,1.225646,-1.489031,1.225810,-1.431679,1.225646,-1.489031,17.000000
3.357000,1.224381,-1.427037,1.224217,-1.484957,1.224381,-1.427626,1.224217,-1.484957,14.000000
3.358000,1.222956,-1.422968,1.222792,-1.480867,1.222956,-1.423556,1.222792,-1.480867,14.000000
3.359000,1.221536,-1.418883,1.221371,-1.476761,1.221535,-1.419471,1.221371,-1.476761,14.000000
3.360000,1.220119,-1.414781,1.219955,-1.472638,1.220118,-1.415370,1.219955,-1.472638,14.000000
3.361000,1.218706,-1.410664,1.218542,-1.468500,1.218706,-1.411252,1.218542,-1.468500,14.000000
3.362000,1.217297,-1.406531,1.217133,-1.464346,1.217297,-1.407119,1.217133,-1.464346,14.000000
