Time(s),Theta_MATLAB,Omega_MATLAB,Theta_CPP,Omega_CPP,Theta_IKF,Omega_IKF,CycleTime_us
7.606000,1.271511,1.547258,2.110258,3.273246,1.271511,1.546666,10.000000
7.607000,1.273060,1.550774,2.113527,3.265774,1.273060,1.550182,10.000000
7.608000,1.274613,1.554271,2.116788,3.258260,1.274613,1.553679,9.000000
7.609000,1.276169,1.557752,2.120043,3.250706,1.276169,1.557159,10.000000
7.610000,1.277728,1.561214,2.123289,3.243112,1.277728,1.560622,10.000000
7.611000,1.279291,1.564658,2.126528,3.235476,1.279291,1.564066,9.000000
7.612000,1.280858,1.568084,2.129759,3.227801,1.280857,1.567492,10.000000
7.613000,1.282428,1.571493,2.132983,3.220085,1.282427,1.570900,10.000000
7.614000,1.284001,1.574883,2.136199,3.212329,1.284000,1.574290,10.000000
7.615000,1.285577,1.578255,2.139407,3.204533,1.285577,1.577662,10.000000
7.616000,1.287157,1.581609,2.142607,3.196697,1.287157,1.581016,11.000000
7.617000,1.288741,1.584944,2.145799,3.188822,1.288740,1.584352,11.000000
7.618000,1.290327,1.588262,2.148984,3.180907,1.290327,1.587669,18.000000
7.619000,1.291917,1.591561,2.152160,3.172953,1.291917,1.590968,8.000000
7.620000,1.293510,1.594842,2.155329,3.164961,1.293510,1.594249,505.000000
7.621000,1.295107,1.598104,2.158489,3.156929,1.295106,1.597511,49070.000000
7.622000,1.296706,1.601348,2.161642,3.148858,1.296706,1.600755,11.000000
7.623000,1.298309,1.604574,2.164786,3.140749,1.298309,1.603981,10.000000
7.624000,1.299916,1.607781,2.167923,3.132602,1.299915,1.607188,11.000000
7.625000,1.301525,1.610969,2.171051,3.124417,1.301525,1.610376,11.000000
7.626000,1.303138,1.614139,2.174171,3.116193,1.303137,1.613546,38.000000
7.627000,1.304753,1.617290,2.177282,3.107932,1.304753,1.616697,16.000000
7.628000,1.306372,1.620423,2.180386,3.099633,1.306372,1.619830,11.000000
7.629000,1.307994,1.623537,2.183481,3.091296,1.307994,1.622943,41.000000
7.630000,1.309619,1.626632,2.186567,3.082922,1.309619,1.626038,13.000000
7.631000,1.311247,1.629708,2.189646,3.074511,1.311247,1.629114,10.000000
7.632000,1.312879,1.632765,2.192716,3.066063,1.312878,1.632171,10.000000
7.633000,1.314513,1.635803,2.195777,3.057579,1.314513,1.635210,29.000000
7.634000,1.316150,1.638823,2.198830,3.049057,1.316150,1.638229,23.000000
7.635000,1.317790,1.641823,2.201874,3.040499,1.317790,1.641229,27.000000
7.636000,1.319434,1.644805,2.204910,3.031905,1.319434,1.644211,34.000000
7.637000,1.321080,1.647767,2.207937,3.023275,1.321080,1.647173,14.000000
7.638000,1.322729,1.650710,2.210956,3.014609,1.322729,1.650116,11.000000
7.639000,1.324382,1.653634,2.213965,3.005907,1.324381,1.653040,17.000000
7.640000,1.326037,1.656539,2.216967,2.997169,1.326036,1.655945,10.000000
7.641000,1.327695,1.659424,2.219959,2.988396,1.327694,1.658830,11.000000
7.642000,1.329355,1.662291,2.222942,2.979588,1.329355,1.661696,10.000000
7.643000,1.331019,1.665138,2.225917,2.970745,1.331019,1.664543,11.000000
7.644000,1.332686,1.667965,2.228883,2.961867,1.332685,1.667371,10.000000
7.645000,1.334355,1.670773,2.231840,2.952954,1.334355,1.670179,10.000000
7.646000,1.336027,1.673562,2.234788,2.944007,1.336027,1.672968,12.000000
7.647000,1.337702,1.676331,2.237727,2.935025,1.337702,1.675737,10.000000
7.648000,1.339380,1.679081,2.240657,2.926009,1.339380,1.678487,10.000000
7.649000,1.341060,1.681811,2.243578,2.916959,1.341060,1.681217,10.000000
7.650000,1.342744,1.684522,2.246490,2.907875,1.342743,1.683927,12.000000
7.651000,1.344429,1.687212,2.249393,2.898758,1.344429,1.686618,10.000000
7.652000,1.346118,1.689884,2.252287,2.889607,1.346118,1.689289,10.000000
7.653000,1.347809,1.692535,2.255171,2.880423,1.347809,1.691941,11.000000
7.654000,1.349503,1.695167,2.258047,2.871206,1.349503,1.694572,11.000000
7.655000,1.351199,1.697779,2.260913,2.861955,1.351199,1.697184,20.000000
7.656000,1.352899,1.700371,2.263770,2.852672,1.352898,1.699776,10.000000
7.657000,1.354600,1.702943,2.266617,2.843357,1.354600,1.702349,10.000000
7.658000,1.356304,1.705496,2.269455,2.834009,1.356304,1.704901,10.000000
7.659000,1.358011,1.708028,2.272284,2.824628,1.358011,1.707433,9.000000
7.660000,1.359720,1.710540,2.275104,2.815216,1.359720,1.709946,9.000000
7.661000,1.361432,1.713033,2.277914,2.805771,1.361432,1.712438,10.000000
7.662000,1.363147,1.715505,2.280714,2.796295,1.363146,1.714911,9.000000
7.663000,1.364863,1.717957,2.283505,2.786788,1.364863,1.717363,10.000000
7.664000,1.366582,1.720390,2.286287,2.777249,1.366582,1.719795,10.000000
7.665000,1.368304,1.722802,2.289059,2.767679,1.368304,1.722207,10.000000
7.666000,1.370028,1.725194,2.291821,2.758077,1.370028,1.724599,10.000000
7.667000,1.371754,1.727565,2.294574,2.748445,1.371754,1.726970,9.000000
7.668000,1.373483,1.729916,2.297317,2.738783,1.373483,1.729322,11.000000
7.669000,1.375214,1.732248,2.300051,2.729089,1.375214,1.731653,11.000000
7.670000,1.376948,1.734558,2.302774,2.719366,1.376947,1.733964,44565.000000
7.671000,1.378683,1.736849,2.305488,2.709612,1.378683,1.736254,11.000000
7.672000,1.380421,1.739119,2.308193,2.699828,1.380421,1.738524,11.000000
7.673000,1.382162,1.741368,2.310887,2.690015,1.382161,1.740774,10.000000
7.674000,1.383904,1.743597,2.313572,2.680171,1.383904,1.743003,19.000000
7.675000,1.385649,1.745806,2.316246,2.670299,1.385648,1.745211,9.000000
7.676000,1.387396,1.747994,2.318911,2.660397,1.387395,1.747399,9.000000
7.677000,1.389145,1.750162,2.321566,2.650466,1.389144,1.749567,9.000000
7.678000,1.390896,1.752309,2.324211,2.640506,1.390896,1.751714,9.000000
7.679000,1.392649,1.754435,2.326846,2.630517,1.392649,1.753840,9.000000
7.680000,1.394405,1.756541,2.329471,2.620500,1.394405,1.755946,11.000000
7.681000,1.396162,1.758626,2.332086,2.610454,1.396162,1.758031,9.000000
7.682000,1.397922,1.760690,2.334691,2.600380,1.397922,1.760096,9.000000
7.683000,1.399684,1.762734,2.337286,2.590277,1.399684,1.762139,10.000000
7.684000,1.401448,1.764757,2.339871,2.580147,1.401447,1.764162,9.000000
7.685000,1.403213,1.766759,2.342445,2.569989,1.403213,1.766164,10.000000
7.686000,1.404981,1.768740,2.345010,2.559804,1.404981,1.768145,9.000000
7.687000,1.406751,1.770700,2.347564,2.549591,1.406750,1.770106,10.000000
7.688000,1.408522,1.772640,2.350108,2.539351,1.408522,1.772045,9.000000
7.689000,1.410296,1.774558,2.352641,2.529084,1.410296,1.773964,9.000000
7.690000,1.412072,1.776456,2.355165,2.518790,1.412071,1.775862,10.000000
7.691000,1.413849,1.778333,2.357678,2.508469,1.413849,1.777739,10.000000
7.692000,1.415628,1.780188,2.360181,2.498122,1.415628,1.779594,9.000000
7.693000,1.417409,1.782023,2.362673,2.487748,1.417409,1.781429,9.000000
7.694000,1.419192,1.783837,2.365155,2.477349,1.419192,1.783243,10.000000
7.695000,1.420977,1.785629,2.367627,2.466923,1.420977,1.785035,10.000000
7.696000,1.422764,1.787401,2.370088,2.456471,1.422763,1.786807,9.000000
7.697000,1.424552,1.789151,2.372539,2.445993,1.424552,1.788557,10.000000
7.698000,1.426342,1.790880,2.374979,2.435490,1.426342,1.790286,10.000000
7.699000,1.428134,1.792588,2.377409,2.424962,1.428133,1.791995,9.000000
7.700000,1.429927,1.794275,2.379828,2.414408,1.429927,1.793681,12.000000
7.701000,1.431722,1.795941,2.382236,2.403829,1.431722,1.795347,10.000000
7.702000,1.433519,1.797585,2.384634,2.393226,1.433519,1.796991,11.000000
7.703000,1.435317,1.799208,2.387022,2.382598,1.435317,1.798615,11.000000
7.704000,1.437117,1.800810,2.389399,2.371945,1.437117,1.800216,11.000000
7.705000,1.438919,1.802390,2.391765,2.361268,1.438919,1.801797,11.000000
7.706000,1.440722,1.803949,2.394120,2.350566,1.440722,1.803356,10.000000
7.707000,1.442527,1.805487,2.396465,2.339841,1.442526,1.804894,13.000000
7.708000,1.444333,1.807004,2.398799,2.329091,1.444333,1.806410,10.000000
7.709000,1.446141,1.808498,2.401122,2.318318,1.446140,1.807905,12.000000
7.710000,1.447950,1.809972,2.403434,2.307522,1.447950,1.809379,12.000000
7.711000,1.449761,1.811424,2.405736,2.296701,1.449760,1.810831,12.000000
7.712000,1.451573,1.812855,2.408026,2.285858,1.451573,1.812262,12.000000
7.713000,1.453386,1.814264,2.410306,2.274992,1.453386,1.813671,13.000000
7.714000,1.455201,1.815651,2.412575,2.264103,1.455201,1.815059,11.000000
7.715000,1.457018,1.817017,2.414833,2.253191,1.457017,1.816425,100.000000
7.716000,1.458835,1.818362,2.417081,2.242256,1.458835,1.817769,54945.000000
7.717000,1.460654,1.819685,2.419317,2.231299,1.460654,1.819092,41.000000
7.718000,1.462475,1.820986,2.421542,2.220320,1.462474,1.820394,18.000000
7.719000,1.464296,1.822265,2.423756,2.209318,1.464296,1.821673,14.000000
7.720000,1.466119,1.823524,2.425960,2.198295,1.466119,1.822931,15.000000
7.721000,1.467943,1.824760,2.428152,2.187249,1.467943,1.824168,17.000000
7.722000,1.469769,1.825975,2.430333,2.176183,1.469768,1.825383,14.000000
7.723000,1.471595,1.827168,2.432503,2.165094,1.471595,1.826576,22.000000
7.724000,1.473423,1.828339,2.434662,2.153985,1.473423,1.827747,16.000000
7.725000,1.475252,1.829488,2.436810,2.142854,1.475252,1.828897,18.000000
7.726000,1.477082,1.830616,2.438947,2.131702,1.477082,1.830025,12.000000
7.727000,1.478913,1.831722,2.441072,2.120530,1.478913,1.831131,12.000000
7.728000,1.480746,1.832807,2.443187,2.109336,1.480745,1.832215,12.000000
7.729000,1.482579,1.833869,2.445290,2.098122,1.482579,1.833278,11.000000
7.730000,1.484413,1.834910,2.447382,2.086888,1.484413,1.834319,11.000000
7.731000,1.486249,1.835929,2.449462,2.075634,1.486248,1.835338,13.000000
7.732000,1.488085,1.836926,2.451532,2.064359,1.488085,1.836335,11.000000
7.733000,1.489923,1.837901,2.453590,2.053065,1.489922,1.837310,12.000000
7.734000,1.491761,1.838854,2.455637,2.041751,1.491761,1.838264,12.000000
7.735000,1.493600,1.839785,2.457672,2.030417,1.493600,1.839195,11.000000
7.736000,1.495440,1.840695,2.459697,2.019063,1.495440,1.840105,12.000000
7.737000,1.497282,1.841582,2.461709,2.007691,1.497281,1.840992,11.000000
7.738000,1.499124,1.842448,2.463711,1.996299,1.499123,1.841858,11.000000
7.739000,1.500966,1.843292,2.465701,1.984888,1.500966,1.842702,11.000000
7.740000,1.502810,1.844114,2.467679,1.973459,1.502810,1.843524,14.000000
7.741000,1.504655,1.844913,2.469647,1.962010,1.504654,1.844324,12.000000
7.742000,1.506500,1.845691,2.471602,1.950543,1.506500,1.845102,12.000000
7.743000,1.508346,1.846447,2.473547,1.939058,1.508346,1.845858,10.000000
7.744000,1.510193,1.847181,2.475479,1.927555,1.510193,1.846592,10.000000
7.745000,1.512040,1.847893,2.477400,1.916033,1.512040,1.847304,10.000000
7.746000,1.513889,1.848583,2.479310,1.904493,1.513888,1.847994,11.000000
7.747000,1.515738,1.849250,2.481208,1.892936,1.515737,1.848662,10.000000
7.748000,1.517587,1.849896,2.483095,1.881361,1.517587,1.849308,19.000000
7.749000,1.519437,1.850520,2.484970,1.869768,1.519437,1.849932,9.000000
7.750000,1.521288,1.851121,2.486833,1.858158,1.521288,1.850533,9.000000
7.751000,1.523140,1.851701,2.488685,1.846531,1.523139,1.851113,9.000000
7.752000,1.524992,1.852259,2.490525,1.834886,1.524991,1.851671,9.000000
7.753000,1.526844,1.852794,2.492354,1.823225,1.526844,1.852206,9.000000
7.754000,1.528697,1.853307,2.494170,1.811547,1.528697,1.852720,9.000000
7.755000,1.530551,1.853799,2.495976,1.799852,1.530550,1.853211,9.000000
7.756000,1.532405,1.854268,2.497769,1.788141,1.532404,1.853681,10.000000
7.757000,1.534259,1.854715,2.499551,1.776413,1.534259,1.854128,9.000000
7.758000,1.536114,1.855140,2.501321,1.764670,1.536114,1.854553,9.000000
7.759000,1.537970,1.855542,2.503079,1.752910,1.537969,1.854956,9.000000
7.760000,1.539825,1.855923,2.504825,1.741134,1.539825,1.855337,9.000000
7.761000,1.541681,1.856281,2.506560,1.729342,1.541681,1.855695,9.000000
7.762000,1.543538,1.856618,2.508283,1.717535,1.543538,1.856032,9.000000
7.763000,1.545395,1.856932,2.509994,1.705712,1.545394,1.856346,9.000000
7.764000,1.547252,1.857224,2.511693,1.693873,1.547251,1.856638,9.000000
7.765000,1.549109,1.857494,2.513380,1.682020,1.549109,1.856908,9.000000
7.766000,1.550967,1.857742,2.515056,1.670151,1.550966,1.857156,9.000000
7.767000,1.552825,1.857967,2.516719,1.658268,1.552824,1.857382,9.000000
7.768000,1.554683,1.858170,2.518371,1.646369,1.554682,1.857586,9.000000
7.769000,1.556541,1.858352,2.520011,1.634456,1.556541,1.857767,11.000000
7.770000,1.558399,1.858511,2.521639,1.622528,1.558399,1.857926,54994.000000
7.771000,1.560258,1.858648,2.523255,1.610586,1.560258,1.858063,8.000000
7.772000,1.562117,1.858762,2.524859,1.598630,1.562116,1.858178,7.000000
7.773000,1.563975,1.858855,2.526451,1.586659,1.563975,1.858271,7.000000
7.774000,1.565834,1.858925,2.528031,1.574675,1.565834,1.858342,7.000000
7.775000,1.567693,1.858973,2.529599,1.562676,1.567693,1.858390,7.000000
7.776000,1.569552,1.858999,2.531155,1.550664,1.569552,1.858416,8.000000
7.777000,1.571411,1.859003,2.532699,1.538638,1.571411,1.858420,7.000000
7.778000,1.573270,1.858984,2.534231,1.526599,1.573270,1.858402,7.000000
7.779000,1.575129,1.858944,2.535751,1.514546,1.575129,1.858361,8.000000
7.780000,1.576988,1.858881,2.537259,1.502480,1.576988,1.858299,8.000000
7.781000,1.578847,1.858796,2.538755,1.490401,1.578847,1.858214,7.000000
7.782000,1.580706,1.858689,2.540239,1.478309,1.580705,1.858107,7.000000
7.783000,1.582564,1.858560,2.541710,1.466204,1.582564,1.857978,7.000000
7.784000,1.584423,1.858408,2.543170,1.454086,1.584422,1.857827,7.000000
7.785000,1.586281,1.858234,2.544617,1.441956,1.586281,1.857653,7.000000
7.786000,1.588139,1.858038,2.546053,1.429813,1.588139,1.857458,7.000000
7.787000,1.589997,1.857820,2.547476,1.417659,1.589997,1.857240,7.000000
7.788000,1.591855,1.857580,2.548887,1.405491,1.591855,1.857000,7.000000
7.789000,1.593712,1.857318,2.550285,1.393312,1.593712,1.856738,7.000000
7.790000,1.595570,1.857033,2.551672,1.381121,1.595569,1.856453,7.000000
7.791000,1.597426,1.856727,2.553046,1.368918,1.597426,1.856147,7.000000
7.792000,1.599283,1.856398,2.554409,1.356704,1.599283,1.855818,7.000000
7.793000,1.601139,1.856047,2.555759,1.344477,1.601139,1.855468,7.000000
7.794000,1.602995,1.855674,2.557096,1.332240,1.602995,1.855095,7.000000
7.795000,1.604851,1.855278,2.558422,1.319991,1.604850,1.854700,7.000000
7.796000,1.606706,1.854861,2.559735,1.307731,1.606705,1.854283,7.000000
7.797000,1.608560,1.854421,2.561036,1.295459,1.608560,1.853843,7.000000
7.798000,1.610414,1.853960,2.562325,1.283177,1.610414,1.853382,7.000000
7.799000,1.612268,1.853476,2.563601,1.270884,1.612268,1.852898,7.000000
7.800000,1.614121,1.852970,2.564865,1.258581,1.614121,1.852393,10.000000
7.801000,1.615974,1.852442,2.566117,1.246266,1.615974,1.851865,7.000000
7.802000,1.617826,1.851892,2.567357,1.233942,1.617826,1.851315,7.000000
7.803000,1.619678,1.851320,2.568584,1.221607,1.619678,1.850744,7.000000
7.804000,1.621529,1.850726,2.569799,1.209261,1.621529,1.850150,7.000000
7.805000,1.623379,1.850110,2.571001,1.196906,1.623379,1.849534,9.000000
7.806000,1.625229,1.849471,2.572191,1.184541,1.625229,1.848896,7.000000
7.807000,1.627078,1.848811,2.573369,1.172166,1.627078,1.848236,7.000000
7.808000,1.628927,1.848129,2.574534,1.159781,1.628926,1.847554,7.000000
7.809000,1.630774,1.847424,2.575687,1.147386,1.630774,1.846849,7.000000
7.810000,1.632622,1.846698,2.576828,1.134982,1.632621,1.846123,7.000000
7.811000,1.634468,1.845949,2.577956,1.122569,1.634468,1.845375,7.000000
7.812000,1.636313,1.845179,2.579072,1.110146,1.636313,1.844605,7.000000
7.813000,1.638158,1.844387,2.580175,1.097714,1.638158,1.843813,7.000000
7.814000,1.640002,1.843572,2.581266,1.085274,1.640002,1.842999,7.000000
7.815000,1.641845,1.842736,2.582344,1.072824,1.641845,1.842163,7.000000
7.816000,1.643688,1.841878,2.583410,1.060365,1.643687,1.841305,7.000000
7.817000,1.645529,1.840998,2.584464,1.047898,1.645529,1.840425,7.000000
7.818000,1.647370,1.840096,2.585505,1.035422,1.647369,1.839523,7.000000
7.819000,1.649209,1.839172,2.586533,1.022938,1.649209,1.838600,7.000000
7.820000,1.651048,1.838226,2.587549,1.010446,1.651048,1.837654,7.000000
7.821000,1.652886,1.837258,2.588553,0.997945,1.652885,1.836687,7.000000
7.822000,1.654723,1.836268,2.589544,0.985436,1.654722,1.835697,13.000000
7.823000,1.656558,1.835257,2.590523,0.972919,1.656558,1.834686,7.000000
7.824000,1.658393,1.834224,2.591489,0.960394,1.658393,1.833653,7.000000
7.825000,1.660227,1.833169,2.592442,0.947862,1.660226,1.832598,7.000000
7.826000,1.662059,1.832092,2.593383,0.935321,1.662059,1.831522,68.000000
7.827000,1.663891,1.830993,2.594312,0.922774,1.663891,1.830424,421.000000
7.828000,1.665721,1.829873,2.595227,0.910218,1.665721,1.829303,42796.000000
7.829000,1.667551,1.828730,2.596131,0.897656,1.667550,1.828162,14.000000
7.830000,1.669379,1.827566,2.597021,0.885086,1.669378,1.826998,13.000000
7.831000,1.671206,1.826381,2.597900,0.872509,1.671205,1.825813,12.000000
7.832000,1.673032,1.825173,2.598765,0.859925,1.673031,1.824606,12.000000
7.833000,1.674856,1.823944,2.599618,0.847335,1.674856,1.823377,12.000000
7.834000,1.676679,1.822694,2.600459,0.834737,1.676679,1.822126,11.000000
7.835000,1.678501,1.821421,2.601286,0.822133,1.678501,1.820854,12.000000
7.836000,1.680322,1.820127,2.602102,0.809522,1.680322,1.819561,12.000000
7.837000,1.682142,1.818812,2.602904,0.796905,1.682141,1.818246,40.000000
7.838000,1.683960,1.817475,2.603694,0.784282,1.683960,1.816909,15.000000
7.839000,1.685777,1.816116,2.604472,0.771652,1.685776,1.815550,10.000000
7.840000,1.687592,1.814736,2.605236,0.759016,1.687592,1.814170,12.000000
7.841000,1.689406,1.813334,2.605988,0.746374,1.689406,1.812769,18.000000
7.842000,1.691219,1.811911,2.606728,0.733726,1.691218,1.811346,10.000000
7.843000,1.693030,1.810466,2.607454,0.721073,1.693030,1.809902,11.000000
7.844000,1.694840,1.809000,2.608169,0.708413,1.694839,1.808436,11.000000
7.845000,1.696648,1.807512,2.608870,0.695749,1.696648,1.806948,16.000000
7.846000,1.698455,1.806003,2.609559,0.683078,1.698454,1.805440,17.000000
7.847000,1.700260,1.804472,2.610235,0.670402,1.700260,1.803909,19.000000
7.848000,1.702064,1.802920,2.610898,0.657721,1.702063,1.802358,29.000000
7.849000,1.703866,1.801347,2.611549,0.645035,1.703865,1.800785,12.000000
7.850000,1.705666,1.799753,2.612187,0.632344,1.705666,1.799191,12.000000
7.851000,1.707465,1.798137,2.612813,0.619648,1.707465,1.797575,11.000000
7.852000,1.709263,1.796500,2.613425,0.606946,1.709262,1.795939,11.000000
7.853000,1.711058,1.794841,2.614025,0.594241,1.711058,1.794280,11.000000
7.854000,1.712852,1.793162,2.614612,0.581530,1.712852,1.792601,9.000000
7.855000,1.714645,1.791461,2.615187,0.568815,1.714644,1.790901,9.000000
7.856000,1.716435,1.789739,2.615749,0.556096,1.716435,1.789179,9.000000
7.857000,1.718224,1.787996,2.616298,0.543372,1.718224,1.787436,11.000000
7.858000,1.720011,1.786231,2.616834,0.530644,1.720011,1.785672,10.000000
7.859000,1.721796,1.784446,2.617358,0.517911,1.721796,1.783887,10.000000
7.860000,1.723580,1.782639,2.617869,0.505175,1.723580,1.782081,11.000000
7.861000,1.725362,1.780812,2.618367,0.492435,1.725361,1.780254,11.000000
7.862000,1.727142,1.778963,2.618852,0.479691,1.727141,1.778406,16.000000
7.863000,1.728920,1.777094,2.619325,0.466943,1.728919,1.776536,7.000000
7.864000,1.730696,1.775203,2.619785,0.454192,1.730696,1.774646,7.000000
7.865000,1.732470,1.773291,2.620232,0.441437,1.732470,1.772735,7.000000
7.866000,1.734242,1.771359,2.620667,0.428679,1.734242,1.770803,8.000000
7.867000,1.736013,1.769406,2.621088,0.415917,1.736013,1.768850,7.000000
7.868000,1.737781,1.767432,2.621497,0.403152,1.737781,1.766876,7.000000
7.869000,1.739548,1.765437,2.621893,0.390384,1.739547,1.764882,9.000000
7.870000,1.741312,1.763421,2.622277,0.377613,1.741312,1.762866,50594.000000
7.871000,1.743074,1.761384,2.622647,0.364840,1.743074,1.760830,8.000000
7.872000,1.744835,1.759327,2.623005,0.352063,1.744835,1.758773,7.000000
7.873000,1.746593,1.757249,2.623350,0.339283,1.746593,1.756695,7.000000
7.874000,1.748349,1.755150,2.623682,0.326501,1.748349,1.754597,6.000000
7.875000,1.750103,1.753031,2.624002,0.313717,1.750103,1.752478,6.000000
7.876000,1.751855,1.750891,2.624308,0.300930,1.751855,1.750338,6.000000
7.877000,1.753605,1.748730,2.624602,0.288141,1.753605,1.748178,6.000000
7.878000,1.755353,1.746549,2.624883,0.275349,1.755353,1.745997,7.000000
7.879000,1.757098,1.744347,2.625152,0.262555,1.757098,1.743796,6.000000
